topicName,topicID,focusValue,parentName,parentID
会议活动（Events）,19553021,188,「未归类」话题,19776751
上海杨,20085021,None,「未归类」话题,19776751
PDF 转换,20065659,31,「未归类」话题,19776751
程序员转行,19841551,1017,「未归类」话题,19776751
早起阅读,19626518,163,「未归类」话题,19776751
粒子群优化,19651086,213,「未归类」话题,19776751
重庆小面创业,20061583,16,「未归类」话题,19776751
通信研究生,19636412,822,「未归类」话题,19776751
波多野裕介,20061599,None,「未归类」话题,19776751
xsd,20037739,4,「未归类」话题,19776751
小米专利主持人,20085071,3,「未归类」话题,19776751
音系,20075491,5,「未归类」话题,19776751
怪兽,19571571,423,「未归类」话题,19776751
JY,20075463,61,「未归类」话题,19776751
advertising,19626576,20,「未归类」话题,19776751
技术转型,19665118,22,「未归类」话题,19776751
中医粉,20085096,2,「未归类」话题,19776751
事业规划,19602112,268,「未归类」话题,19776751
天使众筹,19773721,280,「未归类」话题,19776751
流量卡,20037784,147,「未归类」话题,19776751
时空,19577718,2804,「未归类」话题,19776751
天行健红豆杉,19964677,7,「未归类」话题,19776751
味增,20013790,84,「未归类」话题,19776751
奥朗德,20037793,6,「未归类」话题,19776751
英国王室,19868025,1358,英国,19552360
语速,19675709,81,「未归类」话题,19776751
玛咖,19851648,455,「未归类」话题,19776751
zsmj,20067422,4,「未归类」话题,19776751
研发设计,19964716,8,「未归类」话题,19776751
可重复性,20085163,None,「未归类」话题,19776751
哲学后现代,19964731,119,「未归类」话题,19776751
青年大使,20061707,None,「未归类」话题,19776751
改造,19749359,826,「未归类」话题,19776751
大卫布莱恩,20043216,17,「未归类」话题,19776751
赠金套利,20064830,14,「未归类」话题,19776751
HMV,19964762,4,「未归类」话题,19776751
avahi,20061730,1,「未归类」话题,19776751
中西方文化差异,19822357,2543,文化差异,19551593
最好的自己,19940081,71,「未归类」话题,19776751
dalian天途,20013868,None,「未归类」话题,19776751
嘲讽,19700250,268,「未归类」话题,19776751
生存权,19577805,7,「未归类」话题,19776751
acfun匿名版,20085216,None,「未归类」话题,19776751
Curation,19553208,15,「未归类」话题,19776751
妈妈呀,20013891,5,「未归类」话题,19776751
unity,20085230,52,「未归类」话题,19776751
找育婴师,19964797,15,「未归类」话题,19776751
流体力学,19661062,30751,力学,19615099
OK Computer OKNOTOK,20085237,2,「未归类」话题,19776751
男护士,19866461,667,「未归类」话题,19776751
投篮,19892610,8010,篮球技术,19707117
伊甸园,19599755,18,「未归类」话题,19776751
投哪网,19964818,112,「未归类」话题,19776751
团战,20085261,None,「未归类」话题,19776751
吉米·麦吉尔,20085266,None,「未归类」话题,19776751
成长过程,19891085,203,「未归类」话题,19776751
八荣八耻,20037838,3,「未归类」话题,19776751
视频文件,19620155,3,「未归类」话题,19776751
底纹,20035311,1,「未归类」话题,19776751
华蟒,20061819,2,「未归类」话题,19776751
炮战,20085293,1,「未归类」话题,19776751
魔王子凝渊,20061823,None,「未归类」话题,19776751
红娘,19847530,27,「未归类」话题,19776751
真假音转换,20061830,3,「未归类」话题,19776751
套狗的,20061833,None,「未归类」话题,19776751
狼性文化,19773900,285,「未归类」话题,19776751
城市森林,20061840,15,「未归类」话题,19776751
圣人,19700361,116,「未归类」话题,19776751
习性学,20085322,None,「未归类」话题,19776751
请删除,20052118,3,「未归类」话题,19776751
抗日战争,19864856,17678,第二次世界大战,19608803
抗日战争,19864856,17678,中国近代史,19574423
抗日战争,19864856,17678,中国军事史,19667145
抗日战争,19864856,17678,中日战争,19637071
今泉佑唯,20085338,None,「未归类」话题,19776751
中越战争,20019493,10063,战争史,19708426
中越战争,20019493,10063,中国人民解放军陆军,20025549
中越战争,20019493,10063,中国军事史,19667145
中越战争,20019493,10063,越南,19581775
网易蜗牛读书,20085352,5,「未归类」话题,19776751
弱势,19626812,38,「未归类」话题,19776751
三十年河东,20061881,1,「未归类」话题,19776751
自嘲精神,19797791,114,「未归类」话题,19776751
新兴博客,19567090,6,「未归类」话题,19776751
恋家,19851688,235,「未归类」话题,19776751
中平卓马,20061894,3,「未归类」话题,19776751
卫生综合,19651406,23,「未归类」话题,19776751
网络盒子,19964923,70,「未归类」话题,19776751
怪事,19675916,93,「未归类」话题,19776751
铸造,19651417,578,「未归类」话题,19776751
扭曲图像,20014050,6,「未归类」话题,19776751
Mobile Web App,19700423,183,「未归类」话题,19776751
生活情趣,19700428,2383,「未归类」话题,19776751
保湿霜,19841936,156,「未归类」话题,19776751
休下限,20085394,None,「未归类」话题,19776751
TCPIP,19999005,131,「未归类」话题,19776751
大家来找茬,19964959,7,「未归类」话题,19776751
子午书简,19964960,6,「未归类」话题,19776751
抽象概念,19964962,15,「未归类」话题,19776751
喽啰,20061943,None,「未归类」话题,19776751
餐厅预订,19626887,14,「未归类」话题,19776751
陕西名吃,19891232,25,「未归类」话题,19776751
底层开发,19626893,182,「未归类」话题,19776751
冰棍,19700471,30,「未归类」话题,19776751
不明事理,20038012,12,「未归类」话题,19776751
国内展会,20061982,22,「未归类」话题,19776751
puppet,19626920,151,「未归类」话题,19776751
李兴平,19749649,89,「未归类」话题,19776751
中国革命,20035315,45,「未归类」话题,19776751
苟仲武,20085471,None,「未归类」话题,19776751
触电,19736418,81,「未归类」话题,19776751
帮考,20038042,1,「未归类」话题,19776751
秃头,19700515,142,「未归类」话题,19776751
文化政策,19676029,47,「未归类」话题,19776751
器物,20038060,6,「未归类」话题,19776751
小熊影视,19730505,22,「未归类」话题,19776751
X9s,20085501,1,「未归类」话题,19776751
柠檬车,20063359,5,「未归类」话题,19776751
IDC,19558473,838,「未归类」话题,19776751
军用品,19725037,102,「未归类」话题,19776751
勃???学???,20077770,252,「未归类」话题,19776751
王子文,20085523,1,「未归类」话题,19776751
圣贤,19602535,29,「未归类」话题,19776751
课程点评,20085540,None,「未归类」话题,19776751
从业条件,19578129,18,「未归类」话题,19776751
clob,19965095,None,「未归类」话题,19776751
刘颖儿,20085552,None,「未归类」话题,19776751
刘颖儿(演员）,20085555,1,「未归类」话题,19776751
澳洲政治,20014205,81,「未归类」话题,19776751
金融工学,20062075,19,「未归类」话题,19776751
折寿,20085574,3,「未归类」话题,19776751
左岸,19575326,39,「未归类」话题,19776751
machunter,20014216,None,「未归类」话题,19776751
江玥,20038149,1,「未归类」话题,19776751
工人,19553569,212,「未归类」话题,19776751
MIDI,19553573,1634,「未归类」话题,19776751
心理专家,19627061,395,「未归类」话题,19776751
文档分类,19602596,17,「未归类」话题,19776751
雕刻,19584754,1993,「未归类」话题,19776751
可牛影像,19578179,13,「未归类」话题,19776751
BPM,19627074,278,「未归类」话题,19776751
六筦制,19965172,None,「未归类」话题,19776751
流浪猫狗,19585523,554,「未归类」话题,19776751
蘑菇头,20085632,None,「未归类」话题,19776751
名姝（Harlots）,20078559,2328,「未归类」话题,19776751
美国布朗大学,20067500,6,「未归类」话题,19776751
新经济,19627100,75,「未归类」话题,19776751
痛,19627105,39,「未归类」话题,19776751
含时微扰,20038480,1,「未归类」话题,19776751
郑智,20062149,18,「未归类」话题,19776751
富士康待遇,19817183,103,「未归类」话题,19776751
书籍推荐,19627119,3193720,推荐分享,19555318
书籍推荐,19627119,3193720,阅读,19550564
书籍推荐,19627119,3193720,书籍,19553713
书籍推荐,19627119,3193720,推荐,19551728
书籍推荐,19627119,3193720,学习,19550581
SCL-90量表,19965206,92,「未归类」话题,19776751
行驶证,19896710,16,「未归类」话题,19776751
糖醋排骨,20082856,3,「未归类」话题,19776751
heroes reborn,20038228,1,「未归类」话题,19776751
基督教伦理学,20062172,34,「未归类」话题,19776751
晋商,19651686,365,「未归类」话题,19776751
智能篮球,20065675,3,「未归类」话题,19776751
千岛湖,19602679,249,「未归类」话题,19776751
IT创业人士,19578264,139,「未归类」话题,19776751
官本位,19651700,352,「未归类」话题,19776751
文件管理器,19602689,69,「未归类」话题,19776751
筛沙机,19966333,None,「未归类」话题,19776751
成环反应,20085705,None,「未归类」话题,19776751
鹿泉,20086832,None,「未归类」话题,19776751
许昌学院,20073464,26,「未归类」话题,19776751
黑客工具,20062214,249,「未归类」话题,19776751
Datsun,20038285,None,「未归类」话题,19776751
酸梅汤,19717626,136,「未归类」话题,19776751
中美司法部,19965281,6,「未归类」话题,19776751
乳糖,19676284,7,「未归类」话题,19776751
语言组织能力,19891526,915,「未归类」话题,19776751
好奇杀死猫,19627212,51,「未归类」话题,19776751
微信群管理,20085744,5,「未归类」话题,19776751
寒假作业,19940597,40,「未归类」话题,19776751
黄牛票,19676296,48,「未归类」话题,19776751
动漫歌手,20038311,21,「未归类」话题,19776751
标幺值,20038319,3,「未归类」话题,19776751
助人,19587723,45,「未归类」话题,19776751
智能安保,20087417,None,「未归类」话题,19776751
Seth Macfarlane,20014417,15,「未归类」话题,19776751
denuvo,20038342,231,「未归类」话题,19776751
天宫空间站,20085791,1,「未归类」话题,19776751
公务员职业责任保险,19965333,87,「未归类」话题,19776751
防骚扰,19686619,28,「未归类」话题,19776751
喵喵喵？,20085799,None,「未归类」话题,19776751
人力资,20085804,1,「未归类」话题,19776751
新型材料,19965343,85,「未归类」话题,19776751
机构功率计算,19965345,3,「未归类」话题,19776751
自走炮,20038368,2,「未归类」话题,19776751
川藏铁路,20062307,146,「未归类」话题,19776751
童趣,19808930,36,「未归类」话题,19776751
杭州儿童摄影店,19965366,16,「未归类」话题,19776751
融资渠道,19676377,160,「未归类」话题,19776751
赞按钮,19842346,5,「未归类」话题,19776751
调查类问题,20011458,162876,「标签」类话题,19608037
幽游白书,20017901,908,「未归类」话题,19776751
CA (Certificate Authority),20051333,6,「未归类」话题,19776751
菜籽油,20062346,26,「未归类」话题,19776751
Vegas 视频编辑,19822910,283,「未归类」话题,19776751
磨洋工,20062349,5,「未归类」话题,19776751
德政,20071554,None,「未归类」话题,19776751
闲话,19817728,19,「未归类」话题,19776751
文本编辑,19620242,36,「未归类」话题,19776751
围观,19578483,38,「未归类」话题,19776751
asda,20062396,2,「未归类」话题,19776751
游戏辅助,19965455,78,「未归类」话题,19776751
巨龙启示录,19965458,1,「未归类」话题,19776751
淤青,19615505,31,「未归类」话题,19776751
Telematics,19594579,223,「未归类」话题,19776751
杨亚洲,20062420,1,「未归类」话题,19776751
网络延迟,19553903,71,「未归类」话题,19776751
360度全景,19818039,579,「未归类」话题,19776751
李宗瑞,19750115,61,「未归类」话题,19776751
Citrix Receiver,20058607,3,「未归类」话题,19776751
硬件升级,20014601,23,「未归类」话题,19776751
中华网,19651946,15,「未归类」话题,19776751
久坐,19676478,436,「未归类」话题,19776751
短篇投稿,20014617,451,「未归类」话题,19776751
藏书票,20085857,1,「未归类」话题,19776751
Pratt,20048016,49,「未归类」话题,19776751
信贷危机,19652629,89,「未归类」话题,19776751
留言,19602974,145,「未归类」话题,19776751
超市消费习惯培养,19965525,53,「未归类」话题,19776751
其他选择,19602981,62,「未归类」话题,19776751
问号,19578583,4,「未归类」话题,19776751
call center,19752417,57,「未归类」话题,19776751
Open ID,19578591,50,「未归类」话题,19776751
微鲸,20085905,2,「未归类」话题,19776751
战地2,20062499,68,「未归类」话题,19776751
情绪发泄,19628412,1074,情绪表达,19847766
亲属移民,20062508,17,「未归类」话题,19776751
